SplittableRandom.nextIntAlt1()

------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
             seed |                                                            gamma 1s | Tid |            test name |    ntup | tsamples | psamples |                  pvalue | assessment(s)
------------------|---------------------------------------------------------------------|-----|----------------------|---------|----------|----------|-------------------------|--------------
 1268697a9673fe5d | 0100001000000100000000100000000000000000000000010001000100011000  9 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.80929110...0.80929110 | 1*PASSED
 3aea0d6d1631e1a2 | 0000001000101000010000000000000110010011100000000000000000000000 10 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.77674118...0.77674118 | 1*PASSED
 b92dcd8beebce494 | 0000010000100000000000110001100100010000010000000000011000000000 11 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.92999360...0.92999360 | 1*PASSED
 c0adfe7b89540cb7 | 1101010000000000111000000100001000000000100000000000000000000110 12 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.13376578...0.13376578 | 1*PASSED
 e703e8cff7f4bad0 | 0101100000000000000000110001000000000111100010000100010000000000 13 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.15061385...0.15061385 | 1*PASSED
 a421444168c11aff | 0000010000001011000011100000100100110000000010010000100000000000 14 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.74369981...0.74369981 | 1*PASSED
 b7443b65242f2d1d | 0000001001000100000110000000001000001010010000000101001010001001 15 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.62162007...0.62162007 | 1*PASSED
 109fc0b7fa59ceb1 | 0000000100100000000100100101100010000000110000110001001010010000 16 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.62433258...0.62433258 | 1*PASSED
 53dc2d2a61ae72dd | 0000001001000100010000000100101010001000100100011001001000011000 17 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.51165515...0.51165515 | 1*PASSED
 b7b9bd6555c85b90 | 0101101000100000000011001101010100010000000001010100000000000110 18 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.55279556...0.55279556 | 1*PASSED
 a66e6e07bc38b223 | 0000000000010000010101011000000101010110010010000001111100000010 19 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.72513128...0.72513128 | 1*PASSED
 8ae82112e552d694 | 0011001001000111000000100100000100010110001100000111100000100000 20 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.77474499...0.77474499 | 1*PASSED
 3e1e5d776c190f86 | 0000010101010000001000100110000001001010101010101011000000011001 21 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.24547601...0.24547601 | 1*PASSED
 5abfb6190f0951a2 | 1001100010110000101001010010100000010000010000100011101100011000 22 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.00615840...0.00615840 | 1*PASSED
 cbb8cea9dd2f37f2 | 0001001010101000010011001110110000000101010000101010100101000100 23 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.10363973...0.10363973 | 1*PASSED
 bb26ee88da4553c3 | 1010111000010000100000101100101011000110001111000001010010001000 24 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.75478600...0.75478600 | 1*PASSED
 ff2b85e938a8144f | 0000001101011001001101100001100001010110000010111100000110001010 25 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.78323624...0.78323624 | 1*PASSED
 613829c615c434fd | 0110111011001100100000110110010011100100010100000000111000100010 26 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.75572521...0.75572521 | 1*PASSED
  d5f015fd4b33e5d | 0100000001001001100101001101001010101010000010010010101101111101 27 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.91236722...0.91236722 | 1*PASSED
 21982e68e90565ee | 1011100111111000011001010110001100001001011000100100001101001000 28 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.83186515...0.83186515 | 1*PASSED
 c5a911b4b0e9aaaf | 1011110000000100010101111110110011111000100010001001100100010100 29 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.60975434...0.60975434 | 1*PASSED
 5d22855e8d60e6a0 | 0000100011001111100100110011001011111000000010111111000010110100 30 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.97982674...0.97982674 | 1*PASSED
 ba971165e219ab00 | 1011010000110100001001000000011100010111100111010111101110101010 31 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.52028625...0.52028625 | 1*PASSED
 b2356c6c0a337d70 | 0101010010011000110011010000010111010111110110101011001100001101 32 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.85227341...0.85227341 | 1*PASSED
 30c5d883677735a8 | 1000101111000010011110101111110000010111011000011001110111000001 33 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.91436225...0.91436225 | 1*PASSED
 b21a989994cea93d | 0001111100011001111000001110111110001111101101011001000001010110 34 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.43510820...0.43510820 | 1*PASSED
 92850e00253db8f8 | 1101001000010000101000000111111101101010011110011111101011110011 35 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.96669098...0.96669098 | 1*PASSED
 c5f058be5bdd049d | 1000101101110001111011001101111001010111001110010101001100010111 36 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.11349107...0.11349107 | 1*PASSED
   b213c7917336dd | 1111011000000110101011101111101001010110011011101111101000110010 37 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.99350999...0.99350999 | 1*PASSED
 e66427221f8d6048 | 0101011101010101110001010101010010110111001101111101110110011101 38 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.97040986...0.97040986 | 1*PASSED
 f7854439f903e107 | 0100110111110011100110110010010010111111001011110100110111110101 39 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.15696887...0.15696887 | 1*PASSED
 9c64d60d8ac6c0d0 | 1001111110101111011000111010010111111100111011101001011100101001 40 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.30061538...0.30061538 | 1*PASSED
 532026c291f0787d | 0111111010100111111010111101011001111110111010001111110100001001 41 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.65427252...0.65427252 | 1*PASSED
 cf96f1d0eacd0dc5 | 0110110111101011011111110110101010111110011100100111111110001010 42 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.08916498...0.08916498 | 1*PASSED
 99d062fab98ad09b | 1110100111010001101111011101111111111110011110000000111111001111 43 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.97323351...0.97323351 | 1*PASSED
  81149fe44083781 | 1110110111111111111010101111101101011110100100100100110111101101 44 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.03713954...0.03713954 | 1*PASSED
 f02038c68a5dc271 | 1111100101111011011010011111111111111101000101010110110010111111 45 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.75713436...0.75713436 | 1*PASSED
 63e89b0ceeac6c7c | 1101011111110111111111110101111011000001001000111111011111110111 46 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.10599745...0.10599745 | 1*PASSED
 5dbbcbfa40de3976 | 0111111111111100111010111111010101101111101110111101111011001001 47 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.38769840...0.38769840 | 1*PASSED
 c49253e391d28d16 | 0100111011111111111001011010111111010110111111110110101111101111 48 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.71353052...0.71353052 | 1*PASSED
 b5c1bc0eec9f6614 | 1111101111100011111111111100010011111111110101111011101110011111 49 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.59975064...0.59975064 | 1*PASSED
 dafb014fce9603a8 | 1110011111111010111111111111111100111000111111110111101011111100 50 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.83518241...0.83518241 | 1*PASSED
 56509cc1030daa56 | 1111110110101111101000111110111110111111011111101111111010111111 51 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.93611665...0.93611665 | 1*PASSED
 23b6d8d2ed2a0662 | 1110101110111111111111111111110101011100111101111011111001111111 52 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.53873462...0.53873462 | 1*PASSED
 455aac2334994034 | 1111111001101111010111111100111111111011101111111110110111111111 53 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.26404890...0.26404890 | 1*PASSED
 7917f834975342a4 | 1111011111101101111011111111111111111111011111011111110100101111 54 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.37435798...0.37435798 | 1*PASSED
 d71c98388867e602 | 1110101110111110111111111111111110111111111111111110001011111111 55 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.37802519...0.37802519 | 1*PASSED
 7be30feeed1e5006 | 0111111101101101111111111111111111000111111111111111111111111110 56 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.09376274...0.09376274 | 1*PASSED
 31127adc19ea9335 | 1111111111111111100111011110111101111111111111111111111101111110 57 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.53359138...0.53359138 | 1*PASSED
 cede8b326e0183fa | 1111111101111101111111011101101110111111111111111111111111111111 58 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.01451061...0.01451061 | 1*PASSED
 5d85bb71cc23f709 | 0111111111111001111001111111111111111111111111111111111111111111 59 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.26886252...0.26886252 | 1*PASSED
 b3b23f06c92b0aae | 1110111111111111111111111111111111111100111111111110111111111111 60 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.47423993...0.47423993 | 1*PASSED
 9220f5f586a61658 | 1111101111111111111111111111111111111101111101111111111111111111 61 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.12793639...0.12793639 | 1*PASSED
 30b7b8020bec2b5a | 1111111111111111111111111101111111111110111111111111111111111111 62 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.59055397...0.59055397 | 1*PASSED
 91c6f11f450d58a3 | 1111111111111111111111111110111111111111111111111111111111111111 63 |   2 |   diehard_rank_32x32 |  0... 0 |    40000 |      100 | 0.97822312...0.97822312 | 1*PASSED
